평가년도,도서관구분,도서관명,행정구역,시군구,장서수(인쇄),사서수,대출자수,대출권수,도서예산(자료구입비)
2023,LIBTYPE000004,부산동성고등학교,부산,부산진구,9701,0,196,219,8500000
2023,LIBTYPE000004,부산진여자고등학교,부산,부산진구,22971,0,390,525,9000000
2023,LIBTYPE000004,양정고등학교,부산,부산진구,26046,0,377,520,9723000
2023,LIBTYPE000004,한국과학영재학교,부산,부산진구,68683,0,1373,2592,35000000
2023,LIBTYPE000004,부산국제고등학교,부산,부산진구,29398,0,1172,1202,12000000
2023,LIBTYPE000004,경남공업고등학교,부산,부산진구,25125,1,2521,3580,13000000
2023,LIBTYPE000004,동의공업고등학교,부산,부산진구,9385,0,10,10,5000000
2023,LIBTYPE000004,부산진여자상업고등학교,부산,부산진구,21165,0,434,697,9360000
2023,LIBTYPE000004,부산마케팅고등학교,부산,부산진구,13686,0,1406,1426,8423000
2023,LIBTYPE000004,세정고등학교,부산,부산진구,13851,0,294,1290,3090000
2023,LIBTYPE000004,부산정보고등학교,부산,부산진구,8350,0,1340,1640,14273000
2023,LIBTYPE000004,가남초등학교,부산,부산진구,12771,0,5250,11970,6345000
2023,LIBTYPE000004,가산초등학교,부산,부산진구,15222,0,284,630,6640000
2023,LIBTYPE000004,가야초등학교,부산,부산진구,32632,0,23938,43621,15000000
2023,LIBTYPE000004,가평초등학교,부산,부산진구,17407,0,29731,50688,12000000
2023,LIBTYPE000004,개금초등학교,부산,부산진구,17405,0,20005,30633,12000000
2023,LIBTYPE000004,개포초등학교,부산,부산진구,16349,0,8736,15185,8200000
2023,LIBTYPE000004,개화초등학교,부산,부산진구,15374,0,5092,8501,8000000
2023,LIBTYPE000004,당감초등학교,부산,부산진구,19531,0,11717,16615,7387000
2023,LIBTYPE000004,당평초등학교,부산,부산진구,16963,0,4963,9987,12000000
2023,LIBTYPE000004,개림초등학교,부산,부산진구,27340,0,11445,16928,14137000
2023,LIBTYPE000004,동평초등학교,부산,부산진구,20517,0,3579,17429,9500000
2023,LIBTYPE000004,동원초등학교,부산,부산진구,22349,0,5342,9803,12000000
2023,LIBTYPE000004,성북초등학교,부산,부산진구,17371,1,7556,13618,12000000
2023,LIBTYPE000004,부암초등학교,부산,부산진구,9706,0,23594,36469,15000000
2023,LIBTYPE000004,부산진초등학교,부산,부산진구,20856,0,499,499,10400000
2023,LIBTYPE000004,부전초등학교,부산,부산진구,17129,0,2293,18453,8690000
2023,LIBTYPE000004,선암초등학교,부산,부산진구,14936,0,3875,6513,8800000
2023,LIBTYPE000004,성서초등학교,부산,부산진구,16940,0,6278,11403,7930000
2023,LIBTYPE000004,성전초등학교,부산,부산진구,15622,1,440,1080,12000000
2023,LIBTYPE000004,성지초등학교,부산,부산진구,19525,0,20007,38289,12500000
2023,LIBTYPE000004,양동초등학교,부산,부산진구,9946,0,7525,28796,12480000
2023,LIBTYPE000004,양성초등학교,부산,부산진구,19685,0,16292,33736,9200000
2023,LIBTYPE000004,양정초등학교,부산,부산진구,27980,0,14290,25779,13000000
2023,LIBTYPE000004,연지초등학교,부산,부산진구,29000,0,21843,43737,17000000
2023,LIBTYPE000004,연학초등학교,부산,부산진구,18030,0,4848,24259,8000000
2023,LIBTYPE000004,전포초등학교,부산,부산진구,16856,0,7355,20417,10800000
2023,LIBTYPE000004,주례초등학교,부산,부산진구,16916,0,26500,48164,13000000
2023,LIBTYPE000004,주원초등학교,부산,부산진구,17826,0,4287,6838,7900000
2023,LIBTYPE000004,초읍초등학교,부산,부산진구,20924,1,15462,49879,9183000
2023,LIBTYPE000004,동양초등학교,부산,부산진구,20479,0,8181,14279,8100000
2023,LIBTYPE000004,개원초등학교,부산,부산진구,20063,0,9431,17340,12000000
2023,LIBTYPE000004,동성초등학교,부산,부산진구,35172,0,3422,12881,12000000
2023,LIBTYPE000004,가야여자중학교,부산,부산진구,12631,2,4064,5263,8800000
2023,LIBTYPE000004,개금여자중학교,부산,부산진구,13709,0,2765,4616,9020000
2023,LIBTYPE000004,광무여자중학교,부산,부산진구,18245,0,1878,2697,9000000
2023,LIBTYPE000004,동양중학교,부산,부산진구,19796,1,2705,3728,14000000
2023,LIBTYPE000004,동평여자중학교,부산,부산진구,17054,1,2361,3150,9750000
2023,LIBTYPE000004,동평중학교,부산,부산진구,13692,0,883,1130,8244000
2023,LIBTYPE000004,개림중학교,부산,부산진구,20323,0,1991,2835,10950000
2023,LIBTYPE000004,양동여자중학교,부산,부산진구,15600,0,1248,1886,9942000
2023,LIBTYPE000004,부산개성중학교,부산,부산진구,17268,0,1778,2605,12000000
2023,LIBTYPE000004,부산진여자중학교,부산,부산진구,16476,0,3599,4934,8280000
2023,LIBTYPE000004,부산진중학교,부산,부산진구,13269,1,1105,1736,8200000
2023,LIBTYPE000004,초연중학교,부산,부산진구,15583,0,1570,2300,8825000
2023,LIBTYPE000004,초읍중학교,부산,부산진구,11818,0,2402,3722,11538000
2023,LIBTYPE000004,덕명여자중학교,부산,부산진구,18480,0,623,900,7774000
2023,LIBTYPE000004,동의중학교,부산,부산진구,15544,0,110,120,8300000
2023,LIBTYPE000004,부산동중학교,부산,부산진구,12886,0,1985,2518,8300000
2023,LIBTYPE000004,서면중학교,부산,부산진구,14953,0,3795,7297,8051000
2023,LIBTYPE000004,항도중학교,부산,부산진구,12241,0,6509,8056,8627000
2023,LIBTYPE000004,혜화여자고등학교,부산,동래구,10104,0,589,599,11999000
2023,LIBTYPE000004,금정고등학교,부산,동래구,19700,1,1964,2302,10846000
2023,LIBTYPE000004,동래고등학교,부산,동래구,20854,1,2127,2647,16440000
2023,LIBTYPE000004,부산중앙여자고등학교,부산,동래구,21902,1,1916,2834,14820000
2023,LIBTYPE000004,사직고등학교,부산,동래구,13395,1,1001,1192,14000000
2023,LIBTYPE000004,충렬고등학교,부산,동래구,15881,0,1649,1807,12500000
2023,LIBTYPE000004,대명여자고등학교,부산,동래구,9595,0,130,171,6000000
2023,LIBTYPE000004,동인고등학교,부산,동래구,17869,0,2422,3156,8000000
2023,LIBTYPE000004,사직여자고등학교,부산,동래구,25172,0,268,362,7600000
2023,LIBTYPE000004,용인고등학교,부산,동래구,16516,0,1751,2380,11200000
2023,LIBTYPE000004,학산여자고등학교,부산,동래구,16124,0,245,404,15000000
2023,LIBTYPE000004,동래원예고등학교,부산,동래구,18536,0,696,928,11000000
2023,LIBTYPE000004,부산전자공업고등학교,부산,동래구,21827,1,1596,3452,20000000
2023,LIBTYPE000004,교동초등학교,부산,동래구,17472,0,14562,47767,15804000
2023,LIBTYPE000004,금강초등학교,부산,동래구,19539,0,6924,13217,12500000
2023,LIBTYPE000004,낙민초등학교,부산,동래구,25512,1,14714,21473,10705000
2023,LIBTYPE000004,미남초등학교,부산,동래구,14402,0,7459,16323,8583000
2023,LIBTYPE000004,내산초등학교,부산,동래구,17772,0,10136,21527,8228000
2023,LIBTYPE000004,내성초등학교,부산,동래구,12046,0,7095,12746,7500000
2023,LIBTYPE000004,달북초등학교,부산,동래구,16653,0,24722,41244,12000000
2023,LIBTYPE000004,예원초등학교,부산,동래구,24902,0,23000,44956,14400000
2023,LIBTYPE000004,명동초등학교,부산,동래구,19432,0,22461,38093,10240000
2023,LIBTYPE000004,명륜초등학교,부산,동래구,23925,0,25243,42310,16800000
2023,LIBTYPE000004,명서초등학교,부산,동래구,13239,0,7933,12351,7100000
2023,LIBTYPE000004,명장초등학교,부산,동래구,17659,0,18817,42065,9600000
2023,LIBTYPE000004,사직초등학교,부산,동래구,23625,0,22630,31824,21823000
2023,LIBTYPE000004,수안초등학교,부산,동래구,13980,0,8498,16162,12000000
2023,LIBTYPE000004,안남초등학교,부산,동래구,21444,0,27784,53571,13500000
2023,LIBTYPE000004,안락초등학교,부산,동래구,19293,0,8270,11750,12000000
2023,LIBTYPE000004,안민초등학교,부산,동래구,17559,2,8979,17191,12000000
2023,LIBTYPE000004,여고초등학교,부산,동래구,16574,0,31827,69091,16700000
2023,LIBTYPE000004,온천초등학교,부산,동래구,17902,1,22523,36385,14200000
2023,LIBTYPE000004,충렬초등학교,부산,동래구,21197,0,7102,15676,13042000
2023,LIBTYPE000004,안진초등학교,부산,동래구,19275,0,5707,7537,9300000
2023,LIBTYPE000004,온샘초등학교,부산,동래구,5546,1,23058,34786,16200000
2023,LIBTYPE000004,혜화초등학교,부산,동래구,9547,0,1808,2132,5000000
2023,LIBTYPE000004,부산내성중학교,부산,동래구,19176,0,988,1241,16358000
2023,LIBTYPE000004,동래중학교,부산,동래구,19802,0,2108,2828,10000000
2023,LIBTYPE000004,동신중학교,부산,동래구,12348,1,196,1631,13000000
2023,LIBTYPE000004,사직여자중학교,부산,동래구,24411,0,3714,7176,15480000
2023,LIBTYPE000004,사직중학교,부산,동래구,24082,0,2769,4242,14000000
2023,LIBTYPE000004,충렬중학교,부산,동래구,19876,0,963,1246,7608000
2023,LIBTYPE000004,안락중학교,부산,동래구,17752,0,1275,2395,10000000
2023,LIBTYPE000004,여명중학교,부산,동래구,28096,0,5079,8313,15400000
2023,LIBTYPE000004,온천중학교,부산,동래구,20391,0,1744,5662,11770000
2023,LIBTYPE000004,유락여자중학교,부산,동래구,22511,0,5939,7975,12200000
2023,LIBTYPE000004,남일중학교,부산,동래구,26582,2,2127,3497,16000000
2023,LIBTYPE000004,동해중학교,부산,동래구,16444,0,1946,2737,15000000
2023,LIBTYPE000004,학산여자중학교,부산,동래구,12790,0,171,1528,8200000
2023,LIBTYPE000004,혜화여자중학교,부산,동래구,10165,0,565,727,8068000
2023,LIBTYPE000004,문현여자고등학교,부산,남구,17846,0,830,1230,10800000
2023,LIBTYPE000004,동천고등학교,부산,남구,22684,0,737,864,12000000
2023,LIBTYPE000004,부산중앙고등학교,부산,남구,22614,1,829,1203,12600000
2023,LIBTYPE000004,분포고등학교,부산,남구,19433,0,950,1319,15160000
2023,LIBTYPE000004,대연고등학교,부산,남구,16403,0,482,1218,9000000
2023,LIBTYPE000004,배정고등학교,부산,남구,11335,0,224,306,7780000
2023,LIBTYPE000004,한얼고등학교,부산,남구,14162,0,311,396,3000000
2023,LIBTYPE000004,예문여자고등학교,부산,남구,19302,0,393,583,7500000
2023,LIBTYPE000004,성지고등학교,부산,남구,9932,0,102,222,9000000
2023,LIBTYPE000004,한국조형예술고등학교,부산,남구,16882,0,701,876,12000000
2023,LIBTYPE000004,부산공업고등학교,부산,남구,22378,0,879,1912,11350000
2023,LIBTYPE000004,대양고등학교,부산,남구,10517,0,356,660,8000000
2023,LIBTYPE000004,동명공업고등학교,부산,남구,16178,0,2029,3269,7900000
2023,LIBTYPE000004,배정미래고등학교,부산,남구,9848,0,277,388,11000000
2023,LIBTYPE000004,세연고등학교,부산,남구,21048,0,482,543,9000000
2023,LIBTYPE000004,백운초등학교,부산,남구,19331,0,4669,6459,8212000
2023,LIBTYPE000004,대연초등학교,부산,남구,20341,0,21094,35012,13421000
2023,LIBTYPE000004,대천초등학교,부산,남구,19739,1,12631,24405,15000000
2023,LIBTYPE000004,동천초등학교,부산,남구,19712,0,10683,22087,12000000
2023,LIBTYPE000004,동항초등학교,부산,남구,15442,0,9567,18459,8883000
2023,LIBTYPE000004,문현초등학교,부산,남구,24835,0,18668,32375,12000000
2023,LIBTYPE000004,성천초등학교,부산,남구,14642,0,1846,4633,15000000
2023,LIBTYPE000004,대남초등학교,부산,남구,17805,0,5998,9834,10000000
2023,LIBTYPE000004,분포초등학교,부산,남구,24644,1,16015,27361,14298000
2023,LIBTYPE000004,석포초등학교,부산,남구,18993,0,14053,30072,10875000
2023,LIBTYPE000004,성동초등학교,부산,남구,23777,0,18452,26355,19400000
2023,LIBTYPE000004,신연초등학교,부산,남구,15290,0,2066,2696,7000000
2023,LIBTYPE000004,오륙도초등학교,부산,남구,12765,0,11193,21226,11600000
2023,LIBTYPE000004,연포초등학교,부산,남구,19525,1,28492,45772,16100000
2023,LIBTYPE000004,용당초등학교,부산,남구,13994,0,7212,7652,7700000
2023,LIBTYPE000004,용문초등학교,부산,남구,26515,0,8236,18468,20300000
2023,LIBTYPE000004,용산초등학교,부산,남구,22644,0,6960,11093,8048000
2023,LIBTYPE000004,용호초등학교,부산,남구,20967,0,18880,19866,10000000
2023,LIBTYPE000004,우암초등학교,부산,남구,17400,0,3098,22959,11040000
2023,LIBTYPE000004,운산초등학교,부산,남구,19969,2,5162,6624,12900000
2023,LIBTYPE000004,용소초등학교,부산,남구,26912,0,21523,37782,25000000
2023,LIBTYPE000004,감만중학교,부산,남구,19229,0,782,1218,9000000
2023,LIBTYPE000004,남천중학교,부산,남구,20305,0,1523,3653,16600000
2023,LIBTYPE000004,대연중학교,부산,남구,19071,0,1901,2883,9264000
2023,LIBTYPE000004,대천중학교,부산,남구,16690,0,3240,4034,11200000
2023,LIBTYPE000004,동항중학교,부산,남구,12105,0,2374,3986,9030000
2023,LIBTYPE000004,문현여자중학교,부산,남구,15390,0,3351,6200,7650000
2023,LIBTYPE000004,오륙도중학교,부산,남구,15758,0,2385,3919,8678000
2023,LIBTYPE000004,분포중학교,부산,남구,24475,0,1915,2738,12000000
2023,LIBTYPE000004,석포여자중학교,부산,남구,16574,0,3280,4237,8000000
2023,LIBTYPE000004,성동중학교,부산,남구,16966,0,1516,1827,11000000
2023,LIBTYPE000004,용문중학교,부산,남구,14053,0,4013,5262,13800000
2023,LIBTYPE000004,용호중학교,부산,남구,20540,0,4577,7961,10953000
2023,LIBTYPE000004,해연중학교,부산,남구,17649,0,1231,1921,13600000
2023,LIBTYPE000004,금곡고등학교,부산,북구,19866,0,1418,1793,12406000
2023,LIBTYPE000004,낙동고등학교,부산,북구,21559,0,2352,3004,15890000
2023,LIBTYPE000004,만덕고등학교,부산,북구,20428,1,569,673,15762000
2023,LIBTYPE000004,성도고등학교,부산,북구,27253,0,1540,2102,10700000
2023,LIBTYPE000004,부산백양고등학교,부산,북구,16735,1,1258,1512,12000000
2023,LIBTYPE000004,금명여자고등학교,부산,북구,16684,0,644,949,9000000
2023,LIBTYPE000004,화명고등학교,부산,북구,20020,1,1354,1846,11400000
2023,LIBTYPE000004,경혜여자고등학교,부산,북구,12641,0,537,769,9617000
2023,LIBTYPE000004,삼정고등학교,부산,북구,15298,0,359,478,10006000
2023,LIBTYPE000004,와석초등학교,부산,북구,22284,0,10226,18190,12000000
2023,LIBTYPE000004,구남초등학교,부산,북구,16874,0,20953,27752,11000000
2023,LIBTYPE000004,구포초등학교,부산,북구,10181,0,11540,19155,21600000
2023,LIBTYPE000004,금곡초등학교,부산,북구,19262,0,3764,17977,10700000
2023,LIBTYPE000004,금명초등학교,부산,북구,19766,1,15432,35290,12800000
2023,LIBTYPE000004,금창초등학교,부산,북구,24544,0,5956,8866,7200000
2023,LIBTYPE000004,대천리초등학교,부산,북구,19948,0,4362,5494,8000000
2023,LIBTYPE000004,덕성초등학교,부산,북구,22794,0,3809,5835,10505000
2023,LIBTYPE000004,덕양초등학교,부산,북구,16129,0,11041,15991,26080000
2023,LIBTYPE000004,덕천초등학교,부산,북구,16374,0,5647,21618,6700000
2023,LIBTYPE000004,만덕초등학교,부산,북구,11370,0,14119,26691,14780000
2023,LIBTYPE000004,명덕초등학교,부산,북구,25803,0,9419,14116,12200000
2023,LIBTYPE000004,명진초등학교,부산,북구,18141,0,14309,33782,10800000
2023,LIBTYPE000004,백산초등학교,부산,북구,14462,1,9596,17230,16000000
2023,LIBTYPE000004,백양초등학교,부산,북구,23938,0,19683,34224,15200000
2023,LIBTYPE000004,상학초등학교,부산,북구,13115,0,6635,8737,8425000
2023,LIBTYPE000004,신금초등학교,부산,북구,23512,0,3972,6639,8500000
2023,LIBTYPE000004,신덕초등학교,부산,북구,452,0,9306,15569,9000000
2023,LIBTYPE000004,신천초등학교,부산,북구,23597,0,9732,25448,10000000
2023,LIBTYPE000004,양덕초등학교,부산,북구,18801,0,5259,7948,9000000
2023,LIBTYPE000004,양천초등학교,부산,북구,14267,0,3999,9770,7144000
2023,LIBTYPE000004,용수초등학교,부산,북구,28004,0,20525,33777,13700000
2023,LIBTYPE000004,포천초등학교,부산,북구,16711,0,4377,9136,12000000
2023,LIBTYPE000004,학사초등학교,부산,북구,22074,0,12276,19460,9155000
2023,LIBTYPE000004,화명초등학교,부산,북구,19636,0,14424,20291,11000000
2023,LIBTYPE000004,화잠초등학교,부산,북구,24789,0,17612,28394,14012000
2023,LIBTYPE000004,화정초등학교,부산,북구,13115,0,19848,27115,14000000
2023,LIBTYPE000004,구남중학교,부산,북구,15494,0,2621,3930,9495000
2023,LIBTYPE000004,가람중학교,부산,북구,16050,0,1582,2304,8380000
2023,LIBTYPE000004,구포중학교,부산,북구,17553,1,2260,3234,7700000
2023,LIBTYPE000004,금곡중학교,부산,북구,16425,0,661,859,8060000
2023,LIBTYPE000004,금명중학교,부산,북구,23322,0,4681,7713,8700000
2023,LIBTYPE000004,대천리중학교,부산,북구,15270,0,1287,1710,10000000
2023,LIBTYPE000004,덕천중학교,부산,북구,16988,0,2091,4023,10000000
2023,LIBTYPE000004,만덕중학교,부산,북구,14680,0,2004,2739,10500000
2023,LIBTYPE000004,명진중학교,부산,북구,23632,0,1866,2611,11900000
2023,LIBTYPE000004,백양중학교,부산,북구,18479,0,4611,5065,10000000
2023,LIBTYPE000004,신덕중학교,부산,북구,16314,0,2308,2620,10132000
2023,LIBTYPE000004,양덕여자중학교,부산,북구,18899,0,2476,4074,5952000
2023,LIBTYPE000004,용수중학교,부산,북구,22421,0,2471,3237,14400000
2023,LIBTYPE000004,화명중학교,부산,북구,20029,1,2162,3619,12116000
2023,LIBTYPE000004,화신중학교,부산,북구,19555,1,2422,4012,9500000
2023,LIBTYPE000004,반여고등학교,부산,해운대구,18193,0,1237,1581,9914000
2023,LIBTYPE000004,센텀고등학교,부산,해운대구,15976,0,1461,1923,11000000
2023,LIBTYPE000004,부흥고등학교,부산,해운대구,19948,0,1632,2166,12600000
2023,LIBTYPE000004,신도고등학교,부산,해운대구,19734,1,284,396,16000000
2023,LIBTYPE000004,양운고등학교,부산,해운대구,24629,0,2611,3246,12700000
2023,LIBTYPE000004,해강고등학교,부산,해운대구,16925,0,2499,3355,16820000
2023,LIBTYPE000004,부산센텀여자고등학교,부산,해운대구,14465,0,573,573,12000000
2023,LIBTYPE000004,해운대고등학교,부산,해운대구,22869,0,580,832,10000000
2023,LIBTYPE000004,해운대여자고등학교,부산,해운대구,18888,0,667,947,11000000
2023,LIBTYPE000004,부산기계공업고등학교,부산,해운대구,58868,0,1286,2078,16626000
2023,LIBTYPE000004,해운대공업고등학교,부산,해운대구,15755,0,1654,5619,18000000
2023,LIBTYPE000004,부산문화여자고등학교,부산,해운대구,11321,0,567,942,13500000
2023,LIBTYPE000004,영산고등학교,부산,해운대구,7314,0,847,1320,5000000
2023,LIBTYPE000004,해운대관광고등학교,부산,해운대구,10638,0,187,370,8000000
2023,LIBTYPE000004,반안초등학교,부산,해운대구,22128,0,24791,55236,10800000
2023,LIBTYPE000004,강동초등학교,부산,해운대구,23023,0,23938,39574,12269000
2023,LIBTYPE000004,동백초등학교,부산,해운대구,18878,0,14965,24316,19000000
2023,LIBTYPE000004,해원초등학교,부산,해운대구,21273,0,19555,31464,16000000
2023,LIBTYPE000004,무정초등학교,부산,해운대구,23504,0,6493,10384,11700000
2023,LIBTYPE000004,반산초등학교,부산,해운대구,21324,0,14818,24562,14000000
2023,LIBTYPE000004,반석초등학교,부산,해운대구,16649,0,6742,12196,11840000
2023,LIBTYPE000004,반송초등학교,부산,해운대구,16673,0,5294,11166,8000000
2023,LIBTYPE000004,반여초등학교,부산,해운대구,23338,0,8069,14850,7696000
2023,LIBTYPE000004,부흥초등학교,부산,해운대구,26788,0,8768,13671,12100000
2023,LIBTYPE000004,상당초등학교,부산,해운대구,20425,0,24403,33865,12000000
2023,LIBTYPE000004,송운초등학교,부산,해운대구,25482,0,15453,25124,8900000
2023,LIBTYPE000004,송정초등학교,부산,해운대구,15506,0,6216,17955,7800000
2023,LIBTYPE000004,신곡초등학교,부산,해운대구,18567,0,13148,27919,10490000
2023,LIBTYPE000004,신도초등학교,부산,해운대구,28869,0,14249,24413,21320000
2023,LIBTYPE000004,신재초등학교,부산,해운대구,22690,0,13059,16825,9500000
2023,LIBTYPE000004,양운초등학교,부산,해운대구,22462,0,17083,37178,12900000
2023,LIBTYPE000004,운봉초등학교,부산,해운대구,17452,0,5086,15349,7800000
2023,LIBTYPE000004,운송초등학교,부산,해운대구,16645,0,2516,6621,7500000
2023,LIBTYPE000004,인지초등학교,부산,해운대구,27719,0,18081,27480,12000000
2023,LIBTYPE000004,장산초등학교,부산,해운대구,21666,0,6363,14543,15200000
2023,LIBTYPE000004,재송초등학교,부산,해운대구,21567,0,15196,18472,12000000
2023,LIBTYPE000004,좌동초등학교,부산,해운대구,19818,0,17561,36591,14500000
2023,LIBTYPE000004,좌산초등학교,부산,해운대구,29597,0,10406,15795,10000000
2023,LIBTYPE000004,해강초등학교,부산,해운대구,21531,0,12522,29156,15640000
2023,LIBTYPE000004,해동초등학교,부산,해운대구,18798,0,4693,8778,9000000
2023,LIBTYPE000004,해림초등학교,부산,해운대구,27331,1,23213,40568,16000000
2023,LIBTYPE000004,해송초등학교,부산,해운대구,22753,0,12451,24264,12000000
2023,LIBTYPE000004,해운대초등학교,부산,해운대구,21083,0,19330,28870,15000000
2023,LIBTYPE000004,삼어초등학교,부산,해운대구,19405,0,9686,14472,13080000
2023,LIBTYPE000004,송수초등학교,부산,해운대구,22755,2,25209,60486,16050000
2023,LIBTYPE000004,센텀초등학교,부산,해운대구,19459,0,6698,39956,25000000
2023,LIBTYPE000004,장산중학교,부산,해운대구,19175,0,2340,2900,15900000
2023,LIBTYPE000004,동백중학교,부산,해운대구,27674,0,3916,4892,11000000
2023,LIBTYPE000004,반송여자중학교,부산,해운대구,16398,0,2632,3484,8540000
2023,LIBTYPE000004,반송중학교,부산,해운대구,17935,0,268,318,9600000
2023,LIBTYPE000004,반안중학교,부산,해운대구,24644,0,4812,8094,9975000
2023,LIBTYPE000004,반여중학교,부산,해운대구,15010,0,622,915,12200000
2023,LIBTYPE000004,부흥중학교,부산,해운대구,20564,0,2229,3206,12007000
2023,LIBTYPE000004,상당중학교,부산,해운대구,28369,0,1131,1733,11000000
2023,LIBTYPE000004,신곡중학교,부산,해운대구,29357,0,1566,2095,21000000
2023,LIBTYPE000004,신도중학교,부산,해운대구,28301,0,1993,2558,11296000
2023,LIBTYPE000004,양운중학교,부산,해운대구,24030,0,2173,3766,14000000
2023,LIBTYPE000004,인지중학교,부산,해운대구,18453,0,1831,2174,10500000
2023,LIBTYPE000004,재송여자중학교,부산,해운대구,21712,0,2871,3941,8580000
2023,LIBTYPE000004,재송중학교,부산,해운대구,17934,0,2199,2997,8600000
2023,LIBTYPE000004,센텀중학교,부산,해운대구,24575,0,4457,6494,16500000
2023,LIBTYPE000004,해강중학교,부산,해운대구,21180,1,3263,4935,17000000
2023,LIBTYPE000004,해운대여자중학교,부산,해운대구,15398,0,1242,3492,12902000
2023,LIBTYPE000004,해운대중학교,부산,해운대구,14677,0,246,437,11604000
2023,LIBTYPE000004,부산여자고등학교,부산,사하구,20771,1,1944,3136,12570000
2023,LIBTYPE000004,다대고등학교,부산,사하구,19741,0,558,1982,10875000
2023,LIBTYPE000004,건국고등학교,부산,사하구,13420,0,617,996,10630000
2023,LIBTYPE000004,대동고등학교,부산,사하구,7571,0,105,183,9000000
2023,LIBTYPE000004,동아고등학교,부산,사하구,20978,0,251,522,6200000
2023,LIBTYPE000004,삼성여자고등학교,부산,사하구,27820,0,1361,2516,11700000
2023,LIBTYPE000004,성일여자고등학교,부산,사하구,14241,0,99,169,10800000
2023,LIBTYPE000004,해동고등학교,부산,사하구,13853,0,520,854,4450000
2023,LIBTYPE000004,부산일과학고등학교,부산,사하구,35381,0,800,1281,6000000
2023,LIBTYPE000004,부일외국어고등학교,부산,사하구,10825,0,261,274,3000000
2023,LIBTYPE000004,부산자동차고등학교,부산,사하구,16384,0,197,257,11000000
2023,LIBTYPE000004,대광고등학교,부산,사하구,8207,0,263,747,9166000
2023,LIBTYPE000004,동아공업고등학교,부산,사하구,15096,0,44,49,10165000
2023,LIBTYPE000004,부일전자디자인고등학교,부산,사하구,11730,0,477,487,12000000
2023,LIBTYPE000004,감천초등학교,부산,사하구,16109,0,3096,5926,7403000
2023,LIBTYPE000004,괴정초등학교,부산,사하구,23145,0,9307,14861,10952000
2023,LIBTYPE000004,구평초등학교,부산,사하구,15305,0,15213,19712,12600000
2023,LIBTYPE000004,낙동초등학교,부산,사하구,23115,0,15890,25443,15000000
2023,LIBTYPE000004,다대초등학교,부산,사하구,15498,1,22856,33850,11900000
2023,LIBTYPE000004,다선초등학교,부산,사하구,14630,1,11368,18018,10916000
2023,LIBTYPE000004,다송초등학교,부산,사하구,21569,0,9308,14365,7601000
2023,LIBTYPE000004,당리초등학교,부산,사하구,14287,0,4187,8657,9936000
2023,LIBTYPE000004,보림초등학교,부산,사하구,20281,0,3152,15799,12000000
2023,LIBTYPE000004,사남초등학교,부산,사하구,19469,0,2843,4933,7520000
2023,LIBTYPE000004,몰운대초등학교,부산,사하구,18896,0,22999,39703,14000000
2023,LIBTYPE000004,사동초등학교,부산,사하구,17491,0,8383,15940,9000000
2023,LIBTYPE000004,사하초등학교,부산,사하구,20962,0,8812,14839,15000000
2023,LIBTYPE000004,서천초등학교,부산,사하구,17964,0,4419,5887,13571000
2023,LIBTYPE000004,승학초등학교,부산,사하구,20671,0,1434,7357,8160000
2023,LIBTYPE000004,신남초등학교,부산,사하구,17979,0,7008,10914,10500000
2023,LIBTYPE000004,신촌초등학교,부산,사하구,15499,0,1203,1654,11000000
2023,LIBTYPE000004,신평초등학교,부산,사하구,16581,0,13183,20241,11348000
2023,LIBTYPE000004,옥천초등학교,부산,사하구,18751,0,25494,39281,12000000
2023,LIBTYPE000004,을숙도초등학교,부산,사하구,22523,1,7101,11563,12479000
2023,LIBTYPE000004,응봉초등학교,부산,사하구,24231,0,4025,5559,7544000
2023,LIBTYPE000004,장림초등학교,부산,사하구,16363,0,2186,3427,17000000
2023,LIBTYPE000004,중현초등학교,부산,사하구,20343,0,19247,31182,9000000
2023,LIBTYPE000004,하남초등학교,부산,사하구,19001,1,1779,6259,13345000
2023,LIBTYPE000004,하단초등학교,부산,사하구,20575,0,6057,10595,8783000
2023,LIBTYPE000004,효림초등학교,부산,사하구,14843,0,14361,22888,16500000
2023,LIBTYPE000004,감천중학교,부산,사하구,13739,0,2460,4359,11000000
2023,LIBTYPE000004,다대중학교,부산,사하구,19416,0,3605,6342,9853000
2023,LIBTYPE000004,다선중학교,부산,사하구,18247,0,1514,1911,9500000
2023,LIBTYPE000004,다송중학교,부산,사하구,15986,0,1374,1506,9000000
2023,LIBTYPE000004,당리중학교,부산,사하구,18551,0,2807,3657,10000000
2023,LIBTYPE000004,사하중학교,부산,사하구,17011,0,3227,4937,10000000
2023,LIBTYPE000004,장림여자중학교,부산,사하구,18855,0,4061,5258,10000000
2023,LIBTYPE000004,장평중학교,부산,사하구,15852,1,1132,1506,9500000
2023,LIBTYPE000004,하남중학교,부산,사하구,20407,0,1823,2128,8355000
2023,LIBTYPE000004,하단중학교,부산,사하구,13581,1,688,895,8400000
2023,LIBTYPE000004,두송중학교,부산,사하구,19876,0,1811,2554,8600000
2023,LIBTYPE000004,건국중학교,부산,사하구,12370,0,445,517,9598000
2023,LIBTYPE000004,대동중학교,부산,사하구,11776,0,1077,1476,4000000
2023,LIBTYPE000004,동주여자중학교,부산,사하구,20432,0,3024,3832,15074000
2023,LIBTYPE000004,삼성중학교,부산,사하구,17520,0,202,320,7810000
2023,LIBTYPE000004,영남중학교,부산,사하구,18459,0,1730,2441,10000000
